sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.96.45,147.32.84.165,2173,21,6,2,60,40,100,50.0,10.0,0.00040793418884277344,0.00040793418884277344,0.00040793418884277344,0.00040793418884277344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.84.165,85.25.99.145,2079,53,17,2,167,57,224,112.0,55.0,0.02516484260559082,0.02516484260559082,0.02516484260559082,0.02516484260559082,0.0,1,1.0,1,57,57,57,57,0.0,57,1,167,167,167,167,0.0,167,
147.32.84.165,178.208.82.126,4058,25,6,3,48,48,144,48.0,0.0,6.007974147796631,2.9751079082489014,8.983082056045532,4.491541028022766,1.5164331197738647,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.191.88.254,3912,25,6,3,48,48,144,48.0,0.0,6.008409023284912,3.0021770000457764,9.010586023330688,4.505293011665344,1.5031160116195679,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.139.193,4631,25,6,3,48,48,144,48.0,0.0,6.0080180168151855,3.004714012145996,9.012732028961182,4.506366014480591,1.5016520023345947,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,2836,25,6,3,48,48,144,48.0,0.0,6.008519887924194,3.0046141147613525,9.013134002685547,4.506567001342773,1.501952886581421,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,1470,25,6,3,48,48,144,48.0,0.0,6.008634090423584,3.0010950565338135,9.009729146957397,4.504864573478699,1.5037695169448853,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.54.60,2273,25,6,3,48,48,144,48.0,0.0,5.727832794189453,2.619563102722168,8.347395896911621,4.1736979484558105,1.5541348457336426,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.41.46.78,2079,53,17,2,168,64,232,116.0,52.0,0.027325153350830078,0.027325153350830078,0.027325153350830078,0.027325153350830078,0.0,1,1.0,1,64,64,64,64,0.0,64,1,168,168,168,168,0.0,168,
147.32.84.165,182.0.125.28,3840,6667,6,3,48,48,144,48.0,0.0,6.008685111999512,3.0042009353637695,9.012886047363281,4.506443023681641,1.502242088317871,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.175.224,3954,25,6,3,48,48,144,48.0,0.0,5.908252000808716,3.0044870376586914,8.912739038467407,4.456369519233704,1.4518824815750122,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,31.192.109.167,1731,80,6,10,269,40,839,83.9,84.2216717953283,0.07879304885864258,1.3113021850585938e-05,0.23665213584899902,0.026294681760999892,0.035777461628101914,5,0.5555555555555556,5,269,40,437,87.4,90.85284805662396,48,5,234,40,402,80.4,76.86247458935992,48,
147.32.84.165,74.125.39.27,3687,25,6,3,48,48,144,48.0,0.0,6.009038925170898,3.004246950149536,9.013285875320435,4.506642937660217,1.5023959875106812,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,46.17.40.43,2077,53,17,111,272,55,17418,156.9189189189189,103.01562333492684,6443.860635042191,0.0003180503845214844,8516.41767692566,77.42197888114235,623.9919782703173,109,0.990909090909091,56,61,55,3246,57.964285714285715,2.344935924454158,59,55,272,115,14172,257.6727272727273,35.92216562891327,143,
147.32.84.165,212.117.174.7,3905,4506,6,3,48,48,144,48.0,0.0,5.908941030502319,3.004081964492798,8.913022994995117,4.456511497497559,1.4524295330047607,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,206.222.12.1,2079,53,17,1,60,60,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,60,60,60,60,0.0,60,0,0,0,0,0,0.0,0,
147.32.84.165,195.209.244.5,2077,53,17,2,186,62,248,124.0,62.0,0.09362220764160156,0.09362220764160156,0.09362220764160156,0.09362220764160156,0.0,1,1.0,1,62,62,62,62,0.0,62,1,186,186,186,186,0.0,186,
147.32.84.165,168.95.5.35,3658,25,6,3,48,48,144,48.0,0.0,6.0086669921875,3.000861883163452,9.009528875350952,4.504764437675476,1.503902554512024,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,119.154.117.193,1859,6667,6,2,48,48,96,48.0,0.0,3.0037760734558105,3.0037760734558105,3.0037760734558105,3.0037760734558105,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,94.229.67.91,2079,53,17,8,204,55,1032,129.0,73.01027324972836,2000.2324380874634,0.02405691146850586,2182.6608979701996,311.8086997100285,690.6292718916008,7,1.0,4,58,55,224,56.0,1.224744871391589,56,4,204,201,808,202.0,1.224744871391589,202,
147.32.84.165,42.201.166.157,4340,6667,6,3,48,48,144,48.0,0.0,5.908526182174683,3.0038418769836426,8.912368059158325,4.456184029579163,1.45234215259552,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,68.6.19.3,1527,25,6,3,48,48,144,48.0,0.0,6.008638143539429,3.004193067550659,9.012831211090088,4.506415605545044,1.5022225379943848,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.89.69.181,4337,6667,6,3,48,48,144,48.0,0.0,5.90871000289917,3.0044989585876465,8.913208961486816,4.456604480743408,1.4521055221557617,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.111.176.149,4009,25,6,3,48,48,144,48.0,0.0,5.908627986907959,3.003674030303955,8.912302017211914,4.456151008605957,1.452476978302002,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,213.155.22.96,2077,53,17,7,146,62,686,98.0,41.569219381653056,7703.358639001846,0.04375100135803223,7715.12184715271,1285.8536411921184,2869.9968241864,6,1.0,4,62,62,248,62.0,0.0,62,3,146,146,438,146.0,0.0,146,
147.32.84.165,94.125.33.2,2697,25,6,3,48,48,144,48.0,0.0,6.008177995681763,3.0024030208587646,9.010581016540527,4.505290508270264,1.502887487411499,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,49.114.102.212,1705,6667,6,2,48,48,96,48.0,0.0,3.003994941711426,3.003994941711426,3.003994941711426,3.003994941711426,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.54.188.110,2188,25,6,3,48,48,144,48.0,0.0,6.009012937545776,2.9038610458374023,8.912873983383179,4.456436991691589,1.552575945854187,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,1958,25,6,3,48,48,144,48.0,0.0,5.908982992172241,3.0042850971221924,8.913268089294434,4.456634044647217,1.4523489475250244,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,203.22.70.85,1866,25,6,3,48,48,144,48.0,0.0,6.0087690353393555,3.0043399333953857,9.013108968734741,4.506554484367371,1.5022145509719849,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,4641,25,6,3,48,48,144,48.0,0.0,6.008565902709961,3.004462957382202,9.013028860092163,4.5065144300460815,1.5020514726638794,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.112.37.11,2077,53,17,20,343,56,2395,119.75,80.34480381455916,6764.973884105682,0.056500911712646484,10149.952698946,534.2080367866315,1519.3265868380427,19,1.0,10,64,56,621,62.1,2.256102834535627,60,10,343,120,1774,177.4,79.11030274243674,261,
147.32.84.165,194.2.0.80,3129,25,6,3,48,48,144,48.0,0.0,6.008025884628296,3.0050060749053955,9.013031959533691,4.506515979766846,1.5015099048614502,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.1,2183,25,6,3,48,48,144,48.0,0.0,6.002852201461792,3.009938955307007,9.012791156768799,4.506395578384399,1.4964566230773926,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.59.194,3045,25,6,3,48,48,144,48.0,0.0,6.010506868362427,3.0043630599975586,9.014869928359985,4.507434964179993,1.503071904182434,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,218.102.23.150,1599,25,6,3,48,48,144,48.0,0.0,6.008498907089233,3.0043671131134033,9.012866020202637,4.506433010101318,1.502065896987915,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,3230,80,6,31,1410,40,4108,132.51612903225808,254.5620997774023,29.50106692314148,5.9604644775390625e-06,48.6927809715271,1.6230926990509034,5.390042532751474,19,0.6333333333333333,15,267,40,851,56.733333333333334,56.285541857765054,48,16,1410,40,3257,203.5625,334.8908345920354,48,
147.32.84.165,216.239.38.10,2079,53,17,80,258,55,6709,83.8625,29.921874836814624,5802.34929895401,0.001377105712890625,15700.700917959213,198.74304959442043,794.2650689379903,65,0.8227848101265823,40,79,55,2550,63.75,4.397442438509013,55,40,258,78,4159,103.975,31.02054762572709,258,
147.32.84.165,67.195.168.31,1298,25,6,3,48,48,144,48.0,0.0,6.0088019371032715,3.0042829513549805,9.013084888458252,4.506542444229126,1.5022594928741455,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,192.31.80.30,2077,53,17,132,387,53,15729,119.1590909090909,76.57634629110196,6259.0420780181885,0.0013120174407958984,14839.464112997055,113.2783520076111,647.1835583128526,85,0.648854961832061,66,82,53,4131,62.59090909090909,4.045114047638451,53,66,387,104,11598,175.72727272727272,72.88067155632814,204,
147.32.84.165,192.36.133.107,2077,53,17,2,159,57,216,108.0,51.0,0.04464411735534668,0.04464411735534668,0.04464411735534668,0.04464411735534668,0.0,1,1.0,1,57,57,57,57,0.0,57,1,159,159,159,159,0.0,159,
147.32.84.165,64.12.90.98,3126,25,6,3,48,48,144,48.0,0.0,6.018625974655151,2.9802920818328857,8.998918056488037,4.4994590282440186,1.5191669464111328,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,3190,25,6,3,48,48,144,48.0,0.0,6.012832880020142,3.004265069961548,9.01709794998169,4.508548974990845,1.5042839050292969,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.146.193,2833,25,6,3,48,48,144,48.0,0.0,6.00603985786438,3.0074851512908936,9.013525009155273,4.506762504577637,1.4992773532867432,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.195.168.31,4562,25,6,3,48,48,144,48.0,0.0,6.019722938537598,3.0003111362457275,9.020034074783325,4.510017037391663,1.509705901145935,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.175.251.227,2077,53,17,2,249,61,310,155.0,94.0,0.060562849044799805,0.060562849044799805,0.060562849044799805,0.060562849044799805,0.0,1,1.0,1,61,61,61,61,0.0,61,1,249,249,249,249,0.0,249,
147.32.84.165,88.198.10.142,1983,25,6,3,48,48,144,48.0,0.0,6.008771896362305,3.004411220550537,9.013183116912842,4.506591558456421,1.5021803379058838,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,72.14.213.27,1614,25,6,6,48,48,288,48.0,0.0,60.58706188201904,2.9819869995117188,78.59066891670227,15.718133783340454,22.474964772450743,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.43.210.7,3870,6667,6,6,48,40,264,44.0,4.0,0.4388308525085449,0.06132698059082031,1.0560259819030762,0.21120519638061525,0.17900025759510776,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,64.12.90.65,4677,25,6,3,48,48,144,48.0,0.0,6.0092198848724365,2.7223541736602783,8.731574058532715,4.365787029266357,1.643432855606079,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.93.16.29,2079,53,17,2,82,66,148,74.0,8.0,0.052310943603515625,0.052310943603515625,0.052310943603515625,0.052310943603515625,0.0,1,1.0,1,66,66,66,66,0.0,66,1,82,82,82,82,0.0,82,
147.32.84.165,195.66.241.90,2077,53,17,2,166,57,223,111.5,54.5,0.024251937866210938,0.024251937866210938,0.024251937866210938,0.024251937866210938,0.0,1,1.0,1,57,57,57,57,0.0,57,1,166,166,166,166,0.0,166,
147.32.84.165,188.64.145.9,2077,53,17,10,179,57,1159,115.9,55.63533050139989,7831.82887506485,0.010442972183227539,9042.008506774902,1004.667611863878,2426.5365928902847,9,1.0,5,68,57,302,60.4,3.8781438859330586,57,5,179,168,857,171.4,3.878143885932707,168,
147.32.84.165,98.137.34.115,2672,25,6,3,48,48,144,48.0,0.0,6.00857400894165,3.004410982131958,9.012984991073608,4.506492495536804,1.5020815134048462,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.143.164.2,4890,25,6,6,48,48,288,48.0,0.0,235.05718088150024,2.9164559841156006,252.95114493370056,50.590228986740115,92.24377513829349,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.128.50.36,4817,25,6,3,48,48,144,48.0,0.0,6.008408784866333,3.004561185836792,9.012969970703125,4.5064849853515625,1.5019237995147705,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,69.175.58.2,2077,53,17,2,148,64,212,106.0,42.0,0.12995386123657227,0.12995386123657227,0.12995386123657227,0.12995386123657227,0.0,1,1.0,1,64,64,64,64,0.0,64,1,148,148,148,148,0.0,148,
147.32.84.165,213.171.60.92,2077,53,17,12,196,62,1318,109.83333333333333,48.60526949027466,1082.292652130127,0.0002880096435546875,2073.4166061878204,188.4924187443473,400.2261545748659,9,0.8181818181818182,6,63,62,377,62.833333333333336,0.3726779962490837,63,6,196,149,941,156.83333333333334,17.515865823748225,149,
147.32.84.165,112.152.241.216,2598,6667,6,2,48,48,96,48.0,0.0,3.0037899017333984,3.0037899017333984,3.0037899017333984,3.0037899017333984,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.199.218.198,4504,25,6,3,48,48,144,48.0,0.0,6.008529186248779,3.0044448375701904,9.01297402381897,4.506487011909485,1.5020421743392944,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.55.88.22,1645,25,6,3,48,48,144,48.0,0.0,6.0088050365448,3.004361867904663,9.013166904449463,4.5065834522247314,1.5022215843200684,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,117.207.5.248,3558,6667,6,6,48,40,264,44.0,4.0,0.4217400550842285,0.17907309532165527,1.3826191425323486,0.2765238285064697,0.11840515700158454,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,67.214.158.5,4712,80,6,10,593,40,1522,152.2,220.42177750848487,0.10349202156066895,1.5020370483398438e-05,0.31462788581848145,0.03495865397983127,0.04826013026170884,5,0.5555555555555556,5,593,40,761,152.2,220.42177750848487,48,5,593,40,761,152.2,220.42177750848487,48,
147.32.84.165,74.50.104.64,2079,53,17,2,178,59,237,118.5,59.5,0.15889692306518555,0.15889692306518555,0.15889692306518555,0.15889692306518555,0.0,1,1.0,1,59,59,59,59,0.0,59,1,178,178,178,178,0.0,178,
147.32.84.165,64.12.138.161,4657,25,6,3,48,48,144,48.0,0.0,6.008799076080322,2.9997520446777344,9.008551120758057,4.504275560379028,1.504523515701294,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,206.54.145.17,1113,25,6,3,48,48,144,48.0,0.0,6.005125045776367,2.9855539798736572,8.990679025650024,4.495339512825012,1.509785532951355,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.124.193.1,2079,53,17,6,292,61,1056,176.0,114.00877159236477,2605.3358199596405,0.10637307167053223,2665.2004420757294,533.0400884151459,1036.4035289002693,5,1.0,3,64,61,186,62.0,1.4142135623730951,64,3,292,289,870,290.0,1.4142135623730951,292,
147.32.84.165,82.226.248.139,4911,6667,6,3,48,48,144,48.0,0.0,6.009428024291992,3.0042271614074707,9.013655185699463,4.5068275928497314,1.5026004314422607,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,2460,4506,6,3,48,48,144,48.0,0.0,6.00885009765625,3.0039589405059814,9.012809038162231,4.506404519081116,1.5024455785751343,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,91.208.126.5,2079,53,17,2,167,63,230,115.0,52.0,0.05447793006896973,0.05447793006896973,0.05447793006896973,0.05447793006896973,0.0,1,1.0,1,63,63,63,63,0.0,63,1,167,167,167,167,0.0,167,
147.32.84.165,213.199.180.150,1789,25,6,3,48,48,144,48.0,0.0,5.920138835906982,3.008270025253296,8.928408861160278,4.464204430580139,1.4559344053268433,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,82.119.197.148,2862,25,6,3,48,48,144,48.0,0.0,6.008519887924194,2.938014030456543,8.946533918380737,4.473266959190369,1.5352529287338257,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,92.53.104.16,2258,25,6,3,48,48,144,48.0,0.0,6.007936000823975,3.0048890113830566,9.012825012207031,4.506412506103516,1.501523494720459,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,216.163.188.58,2607,25,6,3,48,48,144,48.0,0.0,5.9083709716796875,2.993023157119751,8.901394128799438,4.450697064399719,1.4576739072799683,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,4714,25,6,3,48,48,144,48.0,0.0,6.0091071128845215,2.935985803604126,8.945092916488647,4.472546458244324,1.5365606546401978,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,82.227.106.170,1262,6667,6,2,48,48,96,48.0,0.0,3.005012035369873,3.005012035369873,3.005012035369873,3.005012035369873,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.1,2648,25,6,3,48,48,144,48.0,0.0,6.008739948272705,2.84541916847229,8.854159116744995,4.427079558372498,1.5816603899002075,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.106.233.115,4933,25,6,6,48,48,288,48.0,0.0,483.3975899219513,2.98140811920166,501.40143609046936,100.28028721809387,191.56339865785048,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,200.91.27.32,4158,25,6,3,48,48,144,48.0,0.0,6.008804082870483,3.004300117492676,9.01310420036316,4.50655210018158,1.5022519826889038,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,4814,80,6,14,301,40,1227,87.64285714285714,87.23417346664188,57.927863121032715,0.0001850128173828125,120.01454710960388,9.231888239200298,18.7525503262834,8,0.6153846153846154,9,227,40,750,83.33333333333333,76.85917858872376,48,5,301,40,477,95.4,102.86223796904284,48,
147.32.84.165,194.226.29.50,2079,53,17,12,230,56,1688,140.66666666666666,79.6349309174198,6037.914630889893,0.06191587448120117,9362.049081087112,851.0953710079193,1698.1605738831695,11,1.0,6,71,56,367,61.166666666666664,4.633812924819325,60,6,230,215,1321,220.16666666666666,4.6338129248197175,219,
147.32.84.165,205.178.149.7,2489,25,6,3,48,48,144,48.0,0.0,6.608788013458252,3.0040438175201416,9.612831830978394,4.806415915489197,1.8023720979690552,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.103.1,2576,25,6,3,48,48,144,48.0,0.0,5.9195849895477295,3.011928081512451,8.93151307106018,4.46575653553009,1.4538284540176392,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,207.115.21.20,2306,25,6,3,48,48,144,48.0,0.0,6.008836984634399,3.004134178161621,9.01297116279602,4.50648558139801,1.5023514032363892,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,190.114.77.46,3003,6667,6,1,48,48,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,48,48,48,48,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.238.177.9,1846,25,6,3,48,48,144,48.0,0.0,6.008361101150513,2.9090960025787354,8.917457103729248,4.458728551864624,1.5496325492858887,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.113.27,2243,25,6,3,48,48,144,48.0,0.0,6.259290933609009,3.278078079223633,9.537369012832642,4.768684506416321,1.490606427192688,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.2,4291,25,6,3,48,48,144,48.0,0.0,6.008807897567749,3.0031490325927734,9.011956930160522,4.505978465080261,1.5028294324874878,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,80.93.56.4,2079,53,17,2,304,54,358,179.0,125.0,0.07341289520263672,0.07341289520263672,0.07341289520263672,0.07341289520263672,0.0,1,1.0,1,54,54,54,54,0.0,54,1,304,304,304,304,0.0,304,
147.32.84.165,64.136.44.37,3591,25,6,3,48,48,144,48.0,0.0,6.008962154388428,3.0040090084075928,9.01297116279602,4.50648558139801,1.5024765729904175,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,46.4.116.200,4366,25,6,6,48,48,288,48.0,0.0,893.8911488056183,3.0042991638183594,911.916925907135,182.383385181427,355.7564188441574,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.54.18.180,3062,25,6,3,48,48,144,48.0,0.0,6.008720874786377,3.004120111465454,9.012840986251831,4.5064204931259155,1.5023003816604614,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,2765,25,6,3,48,48,144,48.0,0.0,5.9084930419921875,3.003896951675415,8.912389993667603,4.456194996833801,1.4522980451583862,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,66.94.237.64,4111,25,6,3,48,48,144,48.0,0.0,6.008717775344849,3.0048491954803467,9.013566970825195,4.506783485412598,1.501934289932251,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,12.42.129.211,2513,25,6,3,48,48,144,48.0,0.0,6.008626222610474,2.9478797912597656,8.95650601387024,4.47825300693512,1.530373215675354,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.54.60,2328,25,6,3,48,48,144,48.0,0.0,6.008749008178711,3.004607915878296,9.013356924057007,4.506678462028503,1.5020705461502075,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.113.27,1955,25,6,3,48,48,144,48.0,0.0,5.9086291790008545,3.0044708251953125,8.913100004196167,4.4565500020980835,1.452079176902771,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,193.0.12.232,2079,53,17,2,330,73,403,201.5,128.5,0.024087905883789062,0.024087905883789062,0.024087905883789062,0.024087905883789062,0.0,1,1.0,1,73,73,73,73,0.0,73,1,330,330,330,330,0.0,330,
147.32.84.165,64.12.90.33,3769,25,6,3,48,48,144,48.0,0.0,6.008575916290283,3.0038979053497314,9.012473821640015,4.506236910820007,1.5023390054702759,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.143.27,2218,25,6,3,48,48,144,48.0,0.0,6.0089099407196045,3.0041282176971436,9.013038158416748,4.506519079208374,1.5023908615112305,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,168.95.6.65,4035,25,6,3,48,48,144,48.0,0.0,6.005932092666626,3.0053999423980713,9.011332035064697,4.505666017532349,1.5002660751342773,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,69.89.16.8,2077,53,17,2,93,61,154,77.0,16.0,0.1615738868713379,0.1615738868713379,0.1615738868713379,0.1615738868713379,0.0,1,1.0,1,61,61,61,61,0.0,61,1,93,93,93,93,0.0,93,
147.32.84.165,98.129.185.3,3351,25,6,3,48,48,144,48.0,0.0,6.008635997772217,3.004333019256592,9.012969017028809,4.506484508514404,1.5021514892578125,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,213.178.66.2,2079,53,17,2,217,68,285,142.5,74.5,0.10884714126586914,0.10884714126586914,0.10884714126586914,0.10884714126586914,0.0,1,1.0,1,68,68,68,68,0.0,68,1,217,217,217,217,0.0,217,
147.32.84.165,74.6.136.244,3788,25,6,3,48,48,144,48.0,0.0,6.009253025054932,3.0041000843048096,9.013353109359741,4.506676554679871,1.502576470375061,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.171.138,3447,65500,6,48,1012,40,3972,82.75,151.23870481240354,235.50042390823364,0.00032210350036621094,242.1769368648529,5.152700784358572,33.9636204929432,31,0.6595744680851063,22,462,40,1772,80.54545454545455,95.38283020292835,48,26,1012,40,2200,84.61538461538461,185.79974267662007,48,
147.32.84.165,212.52.167.50,2077,53,17,4,151,66,434,108.5,42.00297608503474,6683.487560033798,0.01031494140625,6683.5271689891815,2227.8423896630607,3150.616914539766,3,1.0,2,67,66,133,66.5,0.5,67,2,151,150,301,150.5,0.5,151,
147.32.84.165,66.94.237.64,4723,25,6,3,48,48,144,48.0,0.0,6.008883953094482,3.004315137863159,9.013199090957642,4.506599545478821,1.5022844076156616,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,208.65.144.2,4655,25,6,3,48,48,144,48.0,0.0,6.008656978607178,3.0042200088500977,9.012876987457275,4.506438493728638,1.50221848487854,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,114.57.53.106,1703,6667,6,1,48,48,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,48,48,48,48,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.92.105.130,2077,53,17,10,233,53,1057,105.7,62.95561928851149,2120.5792310237885,0.01159811019897461,2134.520274877548,237.16891943083868,665.8992933101835,7,0.7777777777777778,5,59,53,285,57.0,2.280350850198236,53,5,233,107,772,154.4,56.37588136783316,233,
