sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,46.4.36.120,1640,443,6,6,48,40,264,44.0,4.0,0.47342801094055176,0.02734684944152832,0.9986429214477539,0.1997285842895508,0.21129452213145405,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,218.241.209.6,2066,6667,6,2,48,48,96,48.0,0.0,2.954146146774292,2.954146146774292,2.954146146774292,2.954146146774292,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1976,443,6,6,48,40,264,44.0,4.0,0.8443019390106201,0.027470111846923828,1.602078914642334,0.3204157829284668,0.3627013840550902,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1668,443,6,6,48,40,264,44.0,4.0,0.472775936126709,0.027251005172729492,1.0085780620574951,0.20171561241149902,0.21373030916966282,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1305,65500,6,31,1500,40,10388,335.0967741935484,544.2373980842048,1.5711140632629395,7.390975952148438e-05,2.8216030597686768,0.09405343532562256,0.2797758638894377,20,0.6666666666666666,18,1500,40,6298,349.8888888888889,566.0481809968799,48,13,1500,40,4090,314.61538461538464,511.8024766918669,48
147.32.84.165,205.188.186.137,1560,587,6,35,1064,40,3620,103.42857142857143,181.74822234764943,29.82784390449524,0.0001289844512939453,37.89637804031372,1.1145993541268742,5.070414622402054,29,0.8529411764705882,16,1064,40,1967,122.9375,244.3799472005631,48,19,462,40,1653,87.0,99.83460005639856,48
147.32.84.165,46.175.169.64,1079,3128,6,3,48,48,144,48.0,0.0,6.00869607925415,3.0037689208984375,9.012465000152588,4.506232500076294,1.5024635791778564,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1839,443,6,6,48,40,264,44.0,4.0,0.47318005561828613,0.027274131774902344,1.015758991241455,0.20315179824829102,0.21536444662678575,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.2.109,1627,80,6,43,1492,40,32787,762.4883720930233,702.6755304033168,0.31984615325927734,2.86102294921875e-06,1.159162998199463,0.027599119004749116,0.0753077508927943,13,0.30952380952380953,18,1064,40,2024,112.44444444444444,238.99749469217414,48,25,1492,40,30763,1230.52,533.6984257050043,48
147.32.84.165,218.248.255.243,1796,6667,6,2,48,48,96,48.0,0.0,2.9101781845092773,2.9101781845092773,2.9101781845092773,2.9101781845092773,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,2007,443,6,6,48,40,264,44.0,4.0,0.4739201068878174,0.027215957641601562,1.009019136428833,0.2018038272857666,0.21367172140184587,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,59.162.127.194,1583,6667,6,2,48,48,96,48.0,0.0,2.9338128566741943,2.9338128566741943,2.9338128566741943,2.9338128566741943,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,65.55.75.231,1897,80,6,50,1439,40,35730,714.6,670.4381850700331,0.2295069694519043,2.86102294921875e-06,1.256347894668579,0.02563975295241998,0.05763040108103698,15,0.30612244897959184,22,1064,40,2875,130.6818181818182,285.6490832478385,48,28,1439,40,32855,1173.392857142857,510.05583302823095,48
147.32.84.165,46.4.36.120,1726,443,6,6,48,40,264,44.0,4.0,0.4760770797729492,0.02736496925354004,0.991631031036377,0.1983262062072754,0.20972813294599954,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2207,443,6,6,48,40,264,44.0,4.0,0.4731559753417969,0.027299880981445312,1.0089740753173828,0.20179481506347657,0.21372233740002017,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,2004,65500,6,94,1302,40,8720,92.76595744680851,197.40310984702035,19.759994983673096,0.00019407272338867188,41.12378191947937,0.442191203435262,2.544344285600524,62,0.6666666666666666,40,462,40,2718,67.95,71.33055095819742,48,54,1302,40,6002,111.14814814814815,251.53561027677847,48
147.32.84.165,212.117.171.138,1925,65500,6,149,1500,40,119202,800.0134228187919,697.6415974392195,2.1226351261138916,0.00013709068298339844,5.893872022628784,0.03982345961235665,0.19984951597898556,103,0.6959459459459459,88,1500,40,111221,1263.875,466.3045194178858,48,61,1500,40,7981,130.8360655737705,341.97378771794723,48
147.32.84.165,77.120.37.254,2190,6667,6,2,48,48,96,48.0,0.0,2.953173875808716,2.953173875808716,2.953173875808716,2.953173875808716,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,82.205.221.102,1440,6667,6,2,48,48,96,48.0,0.0,2.9943268299102783,2.9943268299102783,2.9943268299102783,2.9943268299102783,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,65.54.186.10,1426,443,6,37,1500,40,22693,613.3243243243244,670.0027452164031,0.22208595275878906,4.0531158447265625e-06,1.8114030361175537,0.05031675100326538,0.07243129448353448,13,0.3611111111111111,18,522,40,1633,90.72222222222223,128.35619084561156,48,19,1500,40,21060,1108.421052631579,595.5781194762715,48
147.32.84.165,46.4.36.120,1643,443,6,6,48,40,264,44.0,4.0,0.4731569290161133,0.027251005172729492,1.0084559917449951,0.201691198348999,0.21367642897008532,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1655,65500,6,36,1500,40,12001,333.3611111111111,534.6288511553172,1.5413830280303955,8.702278137207031e-05,3.3458070755004883,0.09559448787144252,0.2574954658497084,22,0.6285714285714286,20,1500,40,10026,501.3,657.2952228641252,48,16,477,40,1975,123.4375,154.09249200966931,48
147.32.84.165,195.88.191.59,1267,80,6,151,1064,40,99767,660.7086092715232,497.6607875474059,1.4523539543151855,3.814697265625e-06,5.4460718631744385,0.036307145754496256,0.16124558061428343,65,0.43333333333333335,56,224,40,2432,43.42857142857143,24.371277842441277,48,95,1064,40,97335,1024.578947368421,190.51865934019878,44
147.32.84.165,212.117.171.138,1721,65500,6,29,1500,40,9220,317.9310344827586,509.1961163431334,0.5162801742553711,1.5020370483398438e-05,1.6514921188354492,0.058981861386980326,0.12075185211535666,21,0.75,15,1500,40,6194,412.93333333333334,580.4485009216771,48,14,1500,40,3026,216.14285714285714,395.04969979247227,48
147.32.84.165,64.4.56.23,1879,80,6,13,1500,40,5028,386.7692307692308,535.5190370596123,1.9535481929779053,1.0013580322265625e-05,2.978034019470215,0.2481695016225179,0.5207105380397016,8,0.6666666666666666,8,1500,40,3598,449.75,553.9489484600543,48,5,1262,40,1430,286.0,488.0098359664485,48
147.32.84.165,46.4.36.120,2079,443,6,6,48,40,264,44.0,4.0,0.4737060070037842,0.027341127395629883,1.0093960762023926,0.20187921524047853,0.21373547347894203,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,209.85.148.147,1973,80,6,654,1470,40,603616,922.960244648318,693.3076914288746,0.8427629470825195,2.86102294921875e-06,8.901320934295654,0.013631425626792733,0.06219876994781964,79,0.12098009188361408,245,670,40,10438,42.60408163265306,40.168146376703454,48,409,1470,40,593178,1450.3129584352077,159.01315426911205,48
147.32.84.165,64.4.56.103,1388,80,6,13,1500,40,4536,348.9230769230769,487.6353400360468,2.708446979522705,5.0067901611328125e-06,3.659160852432251,0.30493007103602093,0.728627912363961,8,0.6666666666666666,8,1500,40,3605,450.625,554.547774655169,48,5,763,40,931,186.2,288.4166430704026,48
147.32.84.165,46.4.36.120,2071,443,6,6,48,40,264,44.0,4.0,0.4727768898010254,0.027312040328979492,1.008857011795044,0.20177140235900878,0.21363568304969321,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.2.109,1631,80,6,15,1500,40,6284,418.93333333333334,556.6265614295538,3.666252851486206,6.9141387939453125e-06,4.677941083908081,0.3341386488505772,0.9270032853418877,8,0.5714285714285714,9,1500,40,5215,579.4444444444445,624.343764125557,48,6,861,40,1069,178.16666666666666,305.3863218213212,48
147.32.84.165,64.4.2.109,1701,80,6,25,1500,40,16123,644.92,678.1225210830268,0.17241287231445312,5.0067901611328125e-06,0.7140011787414551,0.029750049114227295,0.06096421981526773,5,0.20833333333333334,12,1500,40,3061,255.08333333333334,468.42207789082227,48,13,1436,40,13062,1004.7692307692307,641.8819869782144,48
147.32.84.165,212.117.171.138,1988,65500,6,134,1500,40,99821,744.9328358208955,688.323435751966,2.481848955154419,8.106231689453125e-06,7.548583984375,0.05675627055921053,0.28750797291711944,89,0.6691729323308271,76,1500,40,91837,1208.3815789473683,492.06094421175106,48,58,1500,40,7984,137.6551724137931,356.5419911297453,48
147.32.84.165,46.4.36.120,1797,443,6,6,48,40,264,44.0,4.0,0.47280001640319824,0.02736806869506836,0.9613010883331299,0.192260217666626,0.20300076913102552,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2035,443,6,6,48,40,264,44.0,4.0,0.47332286834716797,0.027378082275390625,1.0091099739074707,0.20182199478149415,0.21352344145373853,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.54.186.19,1660,443,6,26,1500,40,11575,445.1923076923077,592.2278679977295,0.3687319755554199,3.0994415283203125e-06,1.6309571266174316,0.06523828506469727,0.0930355953249029,13,0.52,13,477,40,1841,141.6153846153846,165.70527054499664,48,13,1500,40,9734,748.7692307692307,699.7796525551294,48
147.32.84.165,212.117.171.138,1276,65500,6,36,1500,40,14744,409.55555555555554,583.6129065496735,102.27128481864929,0.00014591217041015625,103.39580798149109,2.954165942328317,17.03281495043531,18,0.5142857142857142,19,1500,40,13877,730.3684210526316,652.7412004709399,48,17,205,40,867,51.0,38.609660479638265,48
147.32.84.165,46.4.36.120,2020,443,6,6,48,40,264,44.0,4.0,0.47275590896606445,0.02727508544921875,1.0083279609680176,0.20166559219360353,0.21360184488722855,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2101,443,6,6,48,40,264,44.0,4.0,0.47332000732421875,0.02722907066345215,1.0088071823120117,0.20176143646240235,0.2137649486095914,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,94.63.150.52,1050,80,6,11,216,40,794,72.18181818181819,65.51865547213276,2.9909911155700684,0.0002899169921875,3.418778896331787,0.3418778896331787,0.8850714814632058,7,0.7,6,206,40,414,69.0,61.33786215163791,48,5,216,40,380,76.0,70.01714075853141,44
147.32.84.165,46.4.36.120,2201,443,6,6,48,40,264,44.0,4.0,0.47339487075805664,0.027343034744262695,1.0083599090576172,0.20167198181152343,0.21358339776093463,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,209.85.148.105,1483,80,6,10,786,40,1869,186.9,289.94773666990403,0.15357398986816406,8.106231689453125e-06,0.18636608123779297,0.020707342359754775,0.04712642056619,5,0.5555555555555556,5,747,40,915,183.0,282.01702076293196,48,5,786,40,954,190.8,297.61612859520903,48
147.32.84.165,94.63.150.52,1054,80,6,10,235,40,783,78.3,73.76455788520664,0.1360769271850586,5.9604644775390625e-06,0.4094889163970947,0.04549876848856608,0.06364433247621273,5,0.5555555555555556,5,235,40,403,80.6,77.26215114789389,48,5,216,40,380,76.0,70.01714075853141,44
147.32.84.165,66.111.4.72,2131,25,6,3,48,48,144,48.0,0.0,6.009337902069092,3.003818988800049,9.01315689086914,4.50657844543457,1.5027594566345215,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,65.55.40.23,1391,443,6,119,1500,40,99576,836.7731092436975,705.1490626962678,0.39646482467651367,3.0994415283203125e-06,2.4640579223632812,0.020881846799688825,0.06250535893894991,26,0.22033898305084745,48,1500,40,9529,198.52083333333334,409.6087558870117,48,71,1500,40,90047,1268.2676056338028,508.30707580831717,48
147.32.84.165,46.4.36.120,2076,443,6,6,48,40,264,44.0,4.0,0.47284412384033203,0.0275881290435791,1.0095269680023193,0.20190539360046386,0.21326470037804093,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,60.190.223.75,1429,88,6,3,48,48,144,48.0,0.0,6.008914947509766,2.991595983505249,9.000510931015015,4.500255465507507,1.5086594820022583,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1322,65500,6,33,1500,40,11003,333.42424242424244,531.7975822652957,1.6613240242004395,0.00015997886657714844,2.823709011077881,0.08824090659618378,0.2875197257582314,19,0.59375,18,1500,40,6604,366.8888888888889,564.0974983585027,48,15,1500,40,4399,293.26666666666665,487.21185900545936,48
147.32.84.165,46.4.36.120,2148,443,6,6,48,40,264,44.0,4.0,0.4732339382171631,0.02734994888305664,1.009087085723877,0.20181741714477539,0.21372689563102243,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.54.234.24,1671,443,6,16,1500,40,5330,333.125,487.6402202187592,0.16600298881530762,8.106231689453125e-06,1.1281039714813232,0.07520693143208822,0.07536532717390247,11,0.7333333333333333,8,701,40,1316,164.5,214.71725594371776,48,8,1500,40,4014,501.75,610.4209101103926,48
147.32.84.165,64.4.56.23,1904,80,6,28,1500,40,16226,579.5,655.8859602531089,0.20142102241516113,4.0531158447265625e-06,1.0151729583740234,0.037598998458297166,0.06747998974533714,7,0.25925925925925924,13,1500,40,3059,235.30769230769232,454.5972663316543,48,15,1500,40,13167,877.8,657.4609950407705,48
147.32.84.165,65.55.75.231,2001,80,6,15,1500,40,6798,453.2,594.2003253673518,0.3815479278564453,7.152557373046875e-06,1.53403902053833,0.10957421575273786,0.11472103492995542,8,0.5714285714285714,9,1500,40,5288,587.5555555555555,629.4673429197651,48,6,1302,40,1510,251.66666666666666,469.7324297465053,48
147.32.84.165,212.117.171.138,1677,65500,6,31,1500,40,10260,330.96774193548384,543.7290883703597,0.27782583236694336,5.1975250244140625e-05,1.5723230838775635,0.05241076946258545,0.06958728255280962,20,0.6666666666666666,18,1500,40,6266,348.1111111111111,563.7823544683503,48,13,1500,40,3994,307.2307692307692,513.7311709214571,48
147.32.84.165,65.54.186.47,1299,443,6,25,1500,40,11663,466.52,597.8946475759756,0.3640580177307129,3.814697265625e-06,1.5198888778686523,0.06332870324452718,0.09493284918327893,13,0.5416666666666666,12,461,40,1785,148.75,167.21848233174865,48,13,1500,40,9878,759.8461538461538,694.5474283139453,48
147.32.84.165,82.103.123.207,1069,3128,6,3,48,48,144,48.0,0.0,6.008972883224487,2.935163974761963,8.94413685798645,4.472068428993225,1.5369044542312622,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1685,65500,6,25,1500,40,6628,265.12,470.93891918167054,0.3405630588531494,0.00011086463928222656,1.592648983001709,0.06636037429173787,0.08833380907438844,16,0.6666666666666666,14,1500,40,4842,345.85714285714283,563.905622440855,48,11,1037,40,1786,162.36363636363637,283.6974293238461,48
147.32.84.165,74.125.93.27,1514,25,6,3,48,48,144,48.0,0.0,5.908807039260864,3.003977060317993,8.912784099578857,4.456392049789429,1.4524149894714355,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,82.206.239.241,1781,6667,6,2,48,48,96,48.0,0.0,3.2391819953918457,3.2391819953918457,3.2391819953918457,3.2391819953918457,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,190.151.53.33,1421,6667,6,6,48,40,264,44.0,4.0,0.4758110046386719,0.3241140842437744,1.8561840057373047,0.37123680114746094,0.061217665278111344,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,41.220.18.106,2048,6667,6,2,48,48,96,48.0,0.0,2.923801898956299,2.923801898956299,2.923801898956299,2.923801898956299,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1728,65500,6,134,1500,40,101673,758.7537313432836,698.7567791203704,2.048835039138794,5.9604644775390625e-06,5.232317209243774,0.03934073089656973,0.20004254937145927,97,0.7293233082706767,77,1500,40,93883,1219.2597402597403,509.6861627345295,48,57,1500,40,7790,136.66666666666666,351.34560050490467,48
147.32.84.165,212.117.171.138,1295,65500,6,35,1500,40,12089,345.4,540.3894468674553,1.5126640796661377,0.00017595291137695312,3.1742279529571533,0.09335964567521039,0.2557359916857573,22,0.6470588235294118,21,1500,40,10210,486.1904761904762,648.3227164547003,48,14,461,40,1879,134.21428571428572,158.85850783072362,48
147.32.84.165,61.17.216.93,1300,6667,6,2,48,48,96,48.0,0.0,2.9528419971466064,2.9528419971466064,2.9528419971466064,2.9528419971466064,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,65.54.234.24,1303,443,6,16,1500,40,5874,367.125,529.2905481632938,0.1666860580444336,7.867813110351562e-06,1.1196250915527344,0.07464167277018229,0.07573375831100591,11,0.7333333333333333,8,685,40,1300,162.5,209.72720376717942,48,8,1500,40,4574,571.75,657.6995419642619,48
147.32.84.165,94.63.149.152,1040,80,6,160,1500,40,139887,874.29375,719.7602169896148,0.035594940185546875,3.814697265625e-06,0.32540392875671387,0.002046565589664867,0.00788509379789793,55,0.34591194968553457,65,129,40,2697,41.49230769230769,10.982675976174173,48,95,1500,40,137190,1444.1052631578948,270.5656248319803,48
147.32.84.165,94.63.150.52,1047,80,6,10,216,40,756,75.6,68.26888017244754,0.13537096977233887,0.00014901161193847656,0.4111449718475342,0.04568277464972602,0.06333019016714254,5,0.5555555555555556,5,208,40,376,75.2,66.47224984909116,48,5,216,40,380,76.0,70.01714075853141,44
147.32.84.165,109.200.239.148,2218,6667,6,6,48,40,264,44.0,4.0,0.44521498680114746,0.05517911911010742,1.0461859703063965,0.2092371940612793,0.18861861685263684,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.55.72.7,1764,443,6,33,1500,40,20052,607.6363636363636,657.2299914854685,0.4969449043273926,3.814697265625e-06,1.7914080619812012,0.05598150193691254,0.09569447593728575,14,0.4375,15,1500,40,4672,311.46666666666664,462.9460539726944,48,18,1500,40,15380,854.4444444444445,692.315055305364,48
147.32.84.165,212.117.171.138,1626,65500,6,24,1500,40,6695,278.9583333333333,496.56775965678196,3.7612459659576416,8.106231689453125e-06,6.7823851108551025,0.29488630916761316,0.8313762560559491,13,0.5652173913043478,11,861,40,1281,116.45454545454545,235.47065581950147,48,13,1500,40,5414,416.46153846153845,605.8511641782119,48
147.32.84.165,46.4.36.120,1996,443,6,6,48,40,264,44.0,4.0,0.47281694412231445,0.02728104591369629,1.0087840557098389,0.20175681114196778,0.2136275580004702,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1758,65500,6,44,1500,40,20518,466.3181818181818,624.327812084444,3.4552159309387207,1.5974044799804688e-05,5.738447904586792,0.13345227685085562,0.5265317025670494,27,0.627906976744186,24,1500,40,15632,651.3333333333334,682.6930536892517,48,20,1500,40,4886,244.3,455.9330104302605,48
147.32.84.165,92.47.5.149,1919,6667,6,6,48,40,264,44.0,4.0,0.4911379814147949,0.17887020111083984,1.4525141716003418,0.29050283432006835,0.13733608023693727,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2220,443,6,6,48,40,264,44.0,4.0,0.47307300567626953,0.027411937713623047,1.0087330341339111,0.20174660682678222,0.21355396529996018,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2047,443,6,6,48,40,264,44.0,4.0,0.47281813621520996,0.02735304832458496,1.0093328952789307,0.20186657905578614,0.21364221837693742,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.55.75.231,1876,80,6,45,1480,40,32863,730.2888888888889,656.1751670678669,0.3231089115142822,2.86102294921875e-06,1.5786089897155762,0.035877477038990364,0.08061141408442954,15,0.3409090909090909,18,1064,40,2024,112.44444444444444,238.99749469217414,48,27,1480,40,30839,1142.1851851851852,505.35481023234144,48
147.32.84.165,212.117.171.138,2193,65500,6,24,462,40,1734,72.25,90.97584386344909,70.91044402122498,0.00039005279541015625,102.16023993492126,4.441749562387881,14.51103808915639,13,0.5652173913043478,8,462,40,971,121.375,145.32630310786826,48,16,59,40,763,47.6875,6.714897151111103,48
147.32.84.165,212.117.171.138,1471,65500,6,53,1500,40,24922,470.22641509433964,618.3130013222507,4.5942699909210205,1.4066696166992188e-05,6.456786870956421,0.12416897828762348,0.6294175477286793,34,0.6538461538461539,27,1500,40,22392,829.3333333333334,642.4511510468959,48,26,1491,40,2530,97.3076923076923,278.78648698501115,48
147.32.84.165,46.4.36.120,1801,443,6,6,48,40,264,44.0,4.0,0.4735870361328125,0.027339935302734375,1.0072319507598877,0.20144639015197754,0.21329254371814574,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2031,443,6,6,48,40,264,44.0,4.0,0.47316598892211914,0.02730703353881836,1.0085320472717285,0.2017064094543457,0.21354468782383138,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2092,443,6,6,48,40,264,44.0,4.0,0.47341394424438477,0.027374982833862305,1.0093491077423096,0.20186982154846192,0.21373765376958534,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.54.186.10,1582,443,6,37,1500,40,22735,614.4594594594595,669.9100623215834,0.1767868995666504,4.0531158447265625e-06,1.7895128726959229,0.04970869090822008,0.06992413358224746,13,0.3611111111111111,18,559,40,1670,92.77777777777777,135.35203300839694,48,19,1500,40,21065,1108.6842105263158,595.396466993706,48
147.32.84.165,46.4.36.120,2195,443,6,6,48,40,264,44.0,4.0,0.47295689582824707,0.027141094207763672,1.0082569122314453,0.20165138244628905,0.21366778941362763,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1511,65500,6,17,760,40,2109,124.05882352941177,220.69341806018255,16.067350149154663,1.1920928955078125e-05,16.67738389968872,1.042336493730545,3.879857956891777,12,0.75,8,760,40,1060,132.5,237.2019182047228,48,9,695,40,1049,116.55555555555556,204.61351704622226,48
147.32.84.165,212.117.171.138,1619,65500,6,61,1500,40,33558,550.1311475409836,674.1506490054139,5.545912027359009,0.0001900196075439453,7.207118988037109,0.1201186498006185,0.7092065214571412,48,0.8,31,1500,40,31015,1000.483870967742,655.45418239853,48,30,1336,40,2543,84.76666666666667,232.43144987047017,48
147.32.84.165,199.255.211.81,1810,6667,6,2,48,48,96,48.0,0.0,2.9243381023406982,2.9243381023406982,2.9243381023406982,2.9243381023406982,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,118.34.142.43,1285,6667,6,2,48,48,96,48.0,0.0,2.9637558460235596,2.9637558460235596,2.9637558460235596,2.9637558460235596,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1635,65500,6,22,1500,40,4986,226.63636363636363,435.77627135685805,4.30007791519165,7.152557373046875e-06,7.781956911087036,0.37056937671843027,1.0133811567740199,13,0.6190476190476191,10,763,40,1143,114.3,216.26190140660466,48,12,1500,40,3843,320.25,538.4214775619561,48
147.32.84.165,212.117.171.138,1838,65500,6,54,1500,40,23445,434.1666666666667,610.7458327505985,1.2353260517120361,0.00033211708068847656,4.717861175537109,0.0890162485950398,0.23608220134187263,34,0.6415094339622641,27,1500,40,21389,792.1851851851852,690.5691177913967,48,27,559,40,2056,76.14814814814815,113.05184117415753,48
147.32.84.165,46.4.36.120,1590,443,6,6,48,40,264,44.0,4.0,0.47318506240844727,0.027369022369384766,1.0083091259002686,0.2016618251800537,0.213493236262255,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2106,443,6,6,48,40,264,44.0,4.0,0.4735431671142578,0.02724003791809082,1.0084540843963623,0.20169081687927246,0.21364232284938003,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2011,443,6,6,48,40,264,44.0,4.0,0.4738490581512451,0.027406930923461914,1.0091440677642822,0.20182881355285645,0.21370972009718756,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1921,65500,6,140,1500,40,102026,728.7571428571429,685.958139824754,2.4270389080047607,9.298324584960938e-05,6.561733961105347,0.047206719144642785,0.24210463163305115,91,0.6546762589928058,81,1500,40,94056,1161.1851851851852,529.0617857243656,48,59,1500,40,7970,135.08474576271186,350.8367860491176,48
147.32.84.165,65.54.186.10,1310,443,6,21,1500,40,9962,474.3809523809524,585.8433462145447,0.17065095901489258,1.3828277587890625e-05,1.1641809940338135,0.05820904970169068,0.07238579041240206,11,0.55,11,1500,40,3996,363.27272727272725,479.05970227843983,48,10,1500,40,5966,596.6,663.1598902225616,48
147.32.84.165,46.4.36.120,1716,443,6,6,48,40,264,44.0,4.0,0.5868451595306396,0.02722907066345215,1.1170220375061035,0.2234044075012207,0.2441645099740707,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,95.58.236.6,2133,6667,6,2,48,48,96,48.0,0.0,3.004410982131958,3.004410982131958,3.004410982131958,3.004410982131958,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1990,443,6,6,48,40,264,44.0,4.0,0.4736161231994629,0.02736806869506836,1.0091030597686768,0.20182061195373535,0.21370983955203046,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1309,65500,6,27,1500,40,6804,252.0,463.83881299913276,1.6310009956359863,0.00011491775512695312,3.258315086364746,0.1253198110140287,0.31427742520015844,16,0.6153846153846154,16,1500,40,4954,309.625,540.6905162613822,48,11,1101,40,1850,168.1818181818182,301.66261050801836,48
147.32.84.165,46.4.36.120,2176,443,6,6,48,40,264,44.0,4.0,0.4738631248474121,0.027336835861206055,1.0087239742279053,0.20174479484558105,0.21356308037702998,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1331,65500,6,34,1500,40,11036,324.5882352941176,525.0885705482602,1.4050700664520264,1.5974044799804688e-05,2.9082460403442383,0.08812866788921934,0.2488721621897779,21,0.6363636363636364,18,1500,40,7722,429.0,599.4657806932955,48,16,1500,40,3314,207.125,394.4102995295635,48
